Journal name,JCR Abbreviation,Publisher,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,% of Citable OA
TRANSFUSION CLINIQUE ET BIOLOGIQUE,TRANSFUS CLIN BIOL,ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER,1246-7820,N/A,IMMUNOLOGY,SCIE,744,1.4,Q4,0.3,7.65%
Indian Journal of Medical Microbiology,INDIAN J MED MICROBI,ELSEVIER,0255-0857,1998-3646,IMMUNOLOGY,SCIE,"1,944",1.4,Q4,0.25,99.49%
CELL AND TISSUE BANKING,CELL TISSUE BANK,SPRINGER,1389-9333,1573-6814,CELL BIOLOGY,SCIE,"1,412",1.4,Q4,0.22,20.44%
CELL AND TISSUE BANKING,CELL TISSUE BANK,SPRINGER,1389-9333,1573-6814,"ENGINEERING, BIOMEDICAL",SCIE,"1,412",1.4,Q4,0.22,20.44%
JOURNAL OF SOLUTION CHEMISTRY,J SOLUTION CHEM,SPRINGER/PLENUM PUBLISHERS,0095-9782,1572-8927,"CHEMISTRY, PHYSICAL",SCIE,"3,666",1.4,Q4,0.2,11.66%
Advances in Neurodevelopmental Disorders,ADV NEURODEV DISORD,SPRINGERNATURE,2366-7532,2366-7540,"PSYCHOLOGY, DEVELOPMENTAL",ESCI,398,1.3,Q4,0.87,29.79%
Journal of Veterinary Behavior-Clinical Applications and Research,J VET BEHAV,ELSEVIER SCIENCE INC,1558-7878,1878-7517,BEHAVIORAL SCIENCES,SCIE,"1,990",1.3,Q4,0.74,14.98%
JOURNAL OF MATHEMATICAL IMAGING AND VISION,J MATH IMAGING VIS,SPRINGER,0924-9907,1573-7683,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",SCIE,"2,170",1.3,Q4,0.58,29.11%
JOURNAL OF GLOBAL OPTIMIZATION,J GLOBAL OPTIM,SPRINGER,0925-5001,1573-2916,OPERATIONS RESEARCH & MANAGEMENT SCIENCE,SCIE,"6,576",1.3,Q4,0.57,22.64%
Behavioural Processes,BEHAV PROCESS,ELSEVIER,0376-6357,1872-8308,BEHAVIORAL SCIENCES,SCIE,"5,209",1.3,Q4,0.55,13.80%
JOURNAL OF OCEANOGRAPHY,J OCEANOGR,SPRINGER,0916-8370,1573-868X,OCEANOGRAPHY,SCIE,"2,667",1.3,Q4,0.55,29.51%
Marine Genomics,MAR GENOM,ELSEVIER,1874-7787,1876-7478,GENETICS & HEREDITY,SCIE,"1,132",1.3,Q4,0.55,9.77%
Social Theory & Health,SOC THEOR HEALTH,PALGRAVE MACMILLAN LTD,1477-8211,1477-822X,"SOCIAL SCIENCES, BIOMEDICAL",SSCI,718,1.3,Q4,0.55,36.36%
Optimization Letters,OPTIM LETT,SPRINGER HEIDELBERG,1862-4472,1862-4480,OPERATIONS RESEARCH & MANAGEMENT SCIENCE,SCIE,"2,253",1.3,Q4,0.53,16.47%
BioSocieties,BIOSOCIETIES,PALGRAVE MACMILLAN LTD,1745-8552,1745-8560,"SOCIAL SCIENCES, BIOMEDICAL",SSCI,784,1.3,Q4,0.48,46.32%
CHILDS NERVOUS SYSTEM,CHILD NERV SYST,SPRINGER,0256-7040,1433-0350,CLINICAL NEUROLOGY,SCIE,"7,743",1.3,Q4,0.47,15.91%
NEUROIMAGING CLINICS OF NORTH AMERICA,NEUROIMAG CLIN N AM,W B SAUNDERS CO-ELSEVIER INC,1052-5149,1557-9867,NEUROIMAGING,SCIE,"1,575",1.3,Q4,0.46,1.40%
NEUROIMAGING CLINICS OF NORTH AMERICA,NEUROIMAG CLIN N AM,W B SAUNDERS CO-ELSEVIER INC,1052-5149,1557-9867,NEUROSCIENCES,SCIE,"1,575",1.3,Q4,0.46,1.40%
Diabetology International,DIABETOL INT,SPRINGER JAPAN KK,2190-1678,2190-1686,ENDOCRINOLOGY & METABOLISM,ESCI,731,1.3,Q4,0.45,1.12%
JOURNAL OF PHARMACOLOGICAL AND TOXICOLOGICAL METHODS,J PHARMACOL TOX MET,ELSEVIER SCIENCE INC,1056-8719,1873-488X,PHARMACOLOGY & PHARMACY,SCIE,"2,380",1.3,Q4,0.45,30.07%
JOURNAL OF PHARMACOLOGICAL AND TOXICOLOGICAL METHODS,J PHARMACOL TOX MET,ELSEVIER SCIENCE INC,1056-8719,1873-488X,TOXICOLOGY,SCIE,"2,380",1.3,Q4,0.45,30.07%
Journal of Cultural Cognitive Science,J CULT COGN SCI,SPRINGERNATURE,2520-100X,2520-1018,"PSYCHOLOGY, EXPERIMENTAL",ESCI,166,1.3,Q4,0.42,36.51%
Phytochemistry Letters,PHYTOCHEM LETT,ELSEVIER,1874-3900,1876-7486,"CHEMISTRY, MEDICINAL",SCIE,"3,627",1.3,Q4,0.4,1.26%
GENETICA,GENETICA,SPRINGER,0016-6707,1573-6857,GENETICS & HEREDITY,SCIE,"2,381",1.3,Q4,0.39,8.79%
Molecular Cytogenetics,MOL CYTOGENET,BMC,N/A,1755-8166,GENETICS & HEREDITY,SCIE,839,1.3,Q4,0.34,100%
THEORY IN BIOSCIENCES,THEOR BIOSCI,SPRINGER,1431-7613,1611-7530,MATHEMATICAL & COMPUTATIONAL BIOLOGY,SCIE,640,1.3,Q4,0.34,36.36%
Journal of Power Electronics,J POWER ELECTRON,SPRINGER HEIDELBERG,1598-2092,2093-4718,"ENGINEERING, ELECTRICAL & ELECTRONIC",SCIE,"1,603",1.3,Q4,0.33,0.93%
IEEE Latin America Transactions,IEEE LAT AM T,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,1548-0992,1548-0992,"ENGINEERING, ELECTRICAL & ELECTRONIC",SCIE,"1,929",1.3,Q4,0.32,0.18%
STAR Protocols,STAR PROTOC,ELSEVIER,2666-1667,2666-1667,BIOCHEMICAL RESEARCH METHODS,ESCI,"2,969",1.3,Q4,0.32,92.84%
PHYSICA C-SUPERCONDUCTIVITY AND ITS APPLICATIONS,PHYSICA C,ELSEVIER,0921-4534,1873-2143,"PHYSICS, APPLIED",SCIE,"4,839",1.3,Q4,0.29,11.46%
PHYSICA C-SUPERCONDUCTIVITY AND ITS APPLICATIONS,PHYSICA C,ELSEVIER,0921-4534,1873-2143,"PHYSICS, CONDENSED MATTER",SCIE,"4,839",1.3,Q4,0.29,11.46%
MICROBIOLOGY,MICROBIOLOGY+,MAIK NAUKA/INTERPERIODICA/SPRINGER,0026-2617,1608-3237,MICROBIOLOGY,SCIE,"2,438",1.3,Q4,0.28,4.64%
CCF Transactions on High Performance Computing,CCF T HIGH PERFORM C,SPRINGERNATURE,2524-4922,2524-4930,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE",ESCI,153,1.3,Q4,0.25,4.63%
CCF Transactions on High Performance Computing,CCF T HIGH PERFORM C,SPRINGERNATURE,2524-4922,2524-4930,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",ESCI,153,1.3,Q4,0.25,4.63%
Water Conservation Science and Engineering,WATER CONSERV SCI EN,SPRINGERNATURE,2366-3340,2364-5687,"ENGINEERING, ENVIRONMENTAL",ESCI,405,1.3,Q4,0.25,6.15%
Water Conservation Science and Engineering,WATER CONSERV SCI EN,SPRINGERNATURE,2366-3340,2364-5687,ENVIRONMENTAL SCIENCES,ESCI,405,1.3,Q4,0.25,6.15%
Water Conservation Science and Engineering,WATER CONSERV SCI EN,SPRINGERNATURE,2366-3340,2364-5687,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,ESCI,405,1.3,Q4,0.25,6.15%
Water Conservation Science and Engineering,WATER CONSERV SCI EN,SPRINGERNATURE,2366-3340,2364-5687,WATER RESOURCES,ESCI,405,1.3,Q4,0.25,6.15%
PETROLEUM CHEMISTRY,PETROL CHEM+,MAIK NAUKA/INTERPERIODICA/SPRINGER,0965-5441,1555-6239,"CHEMISTRY, PHYSICAL",SCIE,"1,795",1.3,Q4,0.24,13.28%
PETROLEUM CHEMISTRY,PETROL CHEM+,MAIK NAUKA/INTERPERIODICA/SPRINGER,0965-5441,1555-6239,ENERGY & FUELS,SCIE,"1,795",1.3,Q4,0.24,13.28%
International Journal of Electrochemical Science,INT J ELECTROCHEM SC,ELSEVIER,1452-3981,1452-3981,ELECTROCHEMISTRY,SCIE,"12,950",1.3,Q4,0.21,95.73%
Emission Control Science and Technology,EMISS CONTR SCI TECH,SPRINGERNATURE,2199-3629,2199-3637,"ENGINEERING, ENVIRONMENTAL",ESCI,368,1.3,Q4,0.19,31.58%
JOURNAL OF NEUROLINGUISTICS,J NEUROLINGUIST,PERGAMON-ELSEVIER SCIENCE LTD,0911-6044,1873-8052,NEUROSCIENCES,SCIE,"1,404",1.2,Q4,0.61,19.01%
JOURNAL OF NEUROLINGUISTICS,J NEUROLINGUIST,PERGAMON-ELSEVIER SCIENCE LTD,0911-6044,1873-8052,"PSYCHOLOGY, EXPERIMENTAL",SSCI,"1,404",1.2,Q4,0.61,19.01%
JOURNAL OF NONVERBAL BEHAVIOR,J NONVERBAL BEHAV,SPRINGER,0191-5886,1573-3653,"PSYCHOLOGY, SOCIAL",SSCI,"1,844",1.2,Q4,0.56,37.04%
ENCEPHALE-REVUE DE PSYCHIATRIE CLINIQUE BIOLOGIQUE ET THERAPEUTIQUE,ENCEPHALE,MASSON EDITEUR,0013-7006,2589-4935,NEUROSCIENCES,SCIE,"1,631",1.2,Q4,0.5,3.72%
ENCEPHALE-REVUE DE PSYCHIATRIE CLINIQUE BIOLOGIQUE ET THERAPEUTIQUE,ENCEPHALE,MASSON EDITEUR,0013-7006,2589-4935,PSYCHIATRY,SCIE,"1,631",1.2,Q4,0.5,3.72%
Journal of Mathematical Fluid Mechanics,J MATH FLUID MECH,SPRINGER BASEL AG,1422-6928,1422-6952,MECHANICS,SCIE,"1,319",1.2,Q4,0.49,22.59%
Journal of Mathematical Fluid Mechanics,J MATH FLUID MECH,SPRINGER BASEL AG,1422-6928,1422-6952,"PHYSICS, FLUIDS & PLASMAS",SCIE,"1,319",1.2,Q4,0.49,22.59%
JOURNAL OF MANIPULATIVE AND PHYSIOLOGICAL THERAPEUTICS,J MANIP PHYSIOL THER,MOSBY-ELSEVIER,0161-4754,N/A,HEALTH CARE SCIENCES & SERVICES,SCIE,"2,831",1.2,Q4,0.46,0.65%
ANNALS OF MATHEMATICS AND ARTIFICIAL INTELLIGENCE,ANN MATH ARTIF INTEL,SPRINGER,1012-2443,1573-7470,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",SCIE,996,1.2,Q4,0.43,37.65%
JOURNAL OF COMPUTER SCIENCE AND TECHNOLOGY,J COMPUT SCI TECH-CH,SPRINGER SINGAPORE PTE LTD,1000-9000,1860-4749,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE",SCIE,"1,518",1.2,Q4,0.42,0.77%
CHROMATOGRAPHIA,CHROMATOGRAPHIA,SPRINGER HEIDELBERG,0009-5893,1612-1112,BIOCHEMICAL RESEARCH METHODS,SCIE,"4,072",1.2,Q4,0.37,11.07%
CHROMATOGRAPHIA,CHROMATOGRAPHIA,SPRINGER HEIDELBERG,0009-5893,1612-1112,"CHEMISTRY, ANALYTICAL",SCIE,"4,072",1.2,Q4,0.37,11.07%
Journal of Pharmaceutical Health Care and Sciences,J PHARM HEALTH CARE,BMC,2055-0294,2055-0294,PHARMACOLOGY & PHARMACY,ESCI,400,1.2,Q4,0.37,100%
PHYSICS AND CHEMISTRY OF MINERALS,PHYS CHEM MINER,SPRINGER,0342-1791,1432-2021,"MATERIALS SCIENCE, MULTIDISCIPLINARY",SCIE,"3,604",1.2,Q4,0.37,37.01%
THEORETICAL POPULATION BIOLOGY,THEOR POPUL BIOL,ACADEMIC PRESS INC ELSEVIER SCIENCE,0040-5809,1096-0325,EVOLUTIONARY BIOLOGY,SCIE,"3,616",1.2,Q4,0.35,39.39%
THEORETICAL POPULATION BIOLOGY,THEOR POPUL BIOL,ACADEMIC PRESS INC ELSEVIER SCIENCE,0040-5809,1096-0325,GENETICS & HEREDITY,SCIE,"3,616",1.2,Q4,0.35,39.39%
THEORETICAL POPULATION BIOLOGY,THEOR POPUL BIOL,ACADEMIC PRESS INC ELSEVIER SCIENCE,0040-5809,1096-0325,MATHEMATICAL & COMPUTATIONAL BIOLOGY,SCIE,"3,616",1.2,Q4,0.35,39.39%
Journal of Dynamic Behavior of Materials,J DYNAM BEHAV MAT,SPRINGERNATURE,2199-7446,2199-7454,"MATERIALS SCIENCE, MULTIDISCIPLINARY",ESCI,506,1.2,Q4,0.34,19.44%
Journal of Dynamic Behavior of Materials,J DYNAM BEHAV MAT,SPRINGERNATURE,2199-7446,2199-7454,MECHANICS,ESCI,506,1.2,Q4,0.34,19.44%
Reumatologia Clinica,REUMATOL CLIN,ELSEVIER ESPANA SLU,1699-258X,1885-1398,RHEUMATOLOGY,ESCI,"1,066",1.2,Q4,0.32,3.30%
Egyptian Journal of Medical Human Genetics,EGYPTIAN J MED HUMAN,SPRINGERNATURE,1110-8630,2090-2441,GENETICS & HEREDITY,ESCI,844,1.2,Q4,0.31,100%
ANALOG INTEGRATED CIRCUITS AND SIGNAL PROCESSING,ANALOG INTEGR CIRC S,SPRINGER,0925-1030,1573-1979,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE",SCIE,"1,946",1.2,Q4,0.3,5.05%
ANALOG INTEGRATED CIRCUITS AND SIGNAL PROCESSING,ANALOG INTEGR CIRC S,SPRINGER,0925-1030,1573-1979,"ENGINEERING, ELECTRICAL & ELECTRONIC",SCIE,"1,946",1.2,Q4,0.3,5.05%
CVIR Endovascular,CVIR ENDOVASC,SPRINGERNATURE,N/A,2520-8934,CARDIAC & CARDIOVASCULAR SYSTEMS,ESCI,445,1.2,Q4,0.3,99.51%
CVIR Endovascular,CVIR ENDOVASC,SPRINGERNATURE,N/A,2520-8934,PERIPHERAL VASCULAR DISEASE,ESCI,445,1.2,Q4,0.3,99.51%
Techniques and Innovations in Gastrointestinal Endoscopy,TECH INNOVAT GASTROI,ELSEVIER SCIENCE INC,2666-5107,2590-0307,GASTROENTEROLOGY & HEPATOLOGY,ESCI,152,1.2,Q4,0.29,11.02%
Journal of Rubber Research,J RUBBER RES,SPRINGER SINGAPORE PTE LTD,1511-1768,2524-3993,POLYMER SCIENCE,SCIE,395,1.2,Q4,0.27,6.58%
Hipertension y Riesgo Vascular,HIPERTEN RIESGO VASC,ELSEVIER,1889-1837,1989-4805,CARDIAC & CARDIOVASCULAR SYSTEMS,ESCI,161,1.2,Q4,0.24,4.23%
Hipertension y Riesgo Vascular,HIPERTEN RIESGO VASC,ELSEVIER,1889-1837,1989-4805,PERIPHERAL VASCULAR DISEASE,ESCI,161,1.2,Q4,0.24,4.23%
Journal of Sedimentary Environments,J SEDIMENT ENVIRON,SPRINGER HEIDELBERG,2662-5571,2447-9462,ENVIRONMENTAL SCIENCES,ESCI,263,1.2,Q4,0.24,2.56%
REVUE D EPIDEMIOLOGIE ET DE SANTE PUBLIQUE,REV EPIDEMIOL SANTE,MASSON EDITEUR,0398-7620,1773-0627,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,856,1.2,Q4,0.24,12.50%
Forensische Psychiatrie Psychologie Kriminologie,FORENS PSYCHIATR PSY,SPRINGER HEIDELBERG,1862-7072,1862-7080,PSYCHIATRY,ESCI,328,1.2,Q4,0.23,69.23%
Acta Epileptologica,ACTA EPILEPTOL,SPRINGERNATURE,2096-9384,2524-4434,CLINICAL NEUROLOGY,ESCI,126,1.2,Q4,0.19,100%
ZOOMORPHOLOGY,ZOOMORPHOLOGY,SPRINGER,0720-213X,1432-234X,ANATOMY & MORPHOLOGY,SCIE,"1,023",1.1,Q4,0.69,35.45%
PROCEEDINGS OF THE GEOLOGISTS ASSOCIATION,P GEOLOGIST ASSOC,ELSEVIER SCI LTD,0016-7878,N/A,PALEONTOLOGY,SCIE,"1,329",1.1,Q4,0.6,13.70%
THEORETICAL MEDICINE AND BIOETHICS,THEOR MED BIOETH,SPRINGER,1386-7415,1573-1200,"SOCIAL SCIENCES, BIOMEDICAL",SSCI,659,1.1,Q4,0.55,44.59%
Thoracic Surgery Clinics,THORAC SURG CLIN,W B SAUNDERS CO-ELSEVIER INC,1547-4127,1558-5069,RESPIRATORY SYSTEM,SCIE,"1,251",1.1,Q4,0.54,0%
International Journal on Software Tools for Technology Transfer,INT J SOFTW TOOLS TE,SPRINGER HEIDELBERG,1433-2779,1433-2787,"COMPUTER SCIENCE, SOFTWARE ENGINEERING",SCIE,714,1.1,Q4,0.52,54.26%
ACTA ETHOLOGICA,ACTA ETHOL,SPRINGER HEIDELBERG,0873-9749,1437-9546,BEHAVIORAL SCIENCES,SCIE,516,1.1,Q4,0.46,17.14%
JOURNAL OF HEURISTICS,J HEURISTICS,SPRINGER,1381-1231,1572-9397,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",SCIE,"1,205",1.1,Q4,0.45,23.53%
KOLNER ZEITSCHRIFT FUR SOZIOLOGIE UND SOZIALPSYCHOLOGIE,KOLNER Z SOZIOL SOZ,SPRINGER VIEWEG-SPRINGER FACHMEDIEN WIESBADEN GMBH,0023-2653,1861-891X,"PSYCHOLOGY, SOCIAL",SSCI,906,1.1,Q4,0.45,93.20%
SCHMERZ,SCHMERZ,SPRINGER HEIDELBERG,0932-433X,1432-2129,CLINICAL NEUROLOGY,SCIE,885,1.1,Q4,0.38,43.87%
TROPICAL ECOLOGY,TROP ECOL,SPRINGERNATURE,0564-3295,2661-8982,ECOLOGY,SCIE,"1,255",1.1,Q4,0.38,2.07%
General Thoracic and Cardiovascular Surgery,GEN THORAC CARDIOVAS,SPRINGER JAPAN KK,1863-6705,1863-6713,CARDIAC & CARDIOVASCULAR SYSTEMS,SCIE,"2,232",1.1,Q4,0.37,12.35%
Innovations in Systems and Software Engineering,INNOV SYST SOFTW ENG,SPRINGER LONDON LTD,1614-5046,1614-5054,"COMPUTER SCIENCE, SOFTWARE ENGINEERING",ESCI,356,1.1,Q4,0.34,11.18%
Journal of Healthcare Quality Research,J HEALTHC QUAL RES,ELSEVIER ESPANA SLU,N/A,2603-6479,HEALTH CARE SCIENCES & SERVICES,ESCI,180,1.1,Q4,0.34,0%
Integrative Psychological and Behavioral Science,INTEGR PSYCHOL BEHAV,SPRINGER,1932-4502,1936-3567,"PSYCHOLOGY, BIOLOGICAL",SSCI,758,1.1,Q4,0.33,19.81%
JOURNAL OF COMPUTER AND SYSTEM SCIENCES,J COMPUT SYST SCI,ACADEMIC PRESS INC ELSEVIER SCIENCE,0022-0000,1090-2724,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE",SCIE,"4,248",1.1,Q4,0.33,18.23%
Medical Dosimetry,MED DOSIM,ELSEVIER SCIENCE INC,0958-3947,1873-4022,ONCOLOGY,SCIE,952,1.1,Q4,0.33,3.72%
NEUROPSYCHIATRIE,NEUROPSYCHIATRIE,SPRINGER WIEN,0948-6259,2194-1327,PSYCHIATRY,ESCI,348,1.1,Q4,0.33,59.65%
APPLIED MAGNETIC RESONANCE,APPL MAGN RESON,SPRINGER WIEN,0937-9347,1613-7507,"PHYSICS, ATOMIC, MOLECULAR & CHEMICAL",SCIE,"1,540",1.1,Q4,0.31,21.97%
Arab Journal of Gastroenterology,ARAB J GASTROENTEROL,ELSEVIER,1687-1979,2090-2387,GASTROENTEROLOGY & HEPATOLOGY,SCIE,528,1.1,Q4,0.31,3.55%
JOURNAL OF ARTIFICIAL ORGANS,J ARTIF ORGANS,SPRINGER JAPAN KK,1434-7229,1619-0904,"ENGINEERING, BIOMEDICAL",SCIE,926,1.1,Q4,0.3,18.89%
JPC-JOURNAL OF PLANAR CHROMATOGRAPHY-MODERN TLC,JPC-J PLANAR CHROMAT,SPRINGER HEIDELBERG,0933-4173,1789-0993,"CHEMISTRY, ANALYTICAL",SCIE,819,1.1,Q4,0.3,13.81%
ZEITSCHRIFT FUR GERONTOLOGIE UND GERIATRIE,Z GERONTOL GERIATR,SPRINGER HEIDELBERG,0948-6704,1435-1269,GERIATRICS & GERONTOLOGY,SCIE,"1,219",1.1,Q4,0.3,48.12%
JOURNAL OF LOW TEMPERATURE PHYSICS,J LOW TEMP PHYS,SPRINGER/PLENUM PUBLISHERS,0022-2291,1573-7357,"PHYSICS, APPLIED",SCIE,"3,589",1.1,Q4,0.29,16.89%
JOURNAL OF LOW TEMPERATURE PHYSICS,J LOW TEMP PHYS,SPRINGER/PLENUM PUBLISHERS,0022-2291,1573-7357,"PHYSICS, CONDENSED MATTER",SCIE,"3,589",1.1,Q4,0.29,16.89%
Asian Journal of Atmospheric Environment,ASIAN J ATMOS ENVIRO,SPRINGERNATURE,1976-6912,2287-1160,METEOROLOGY & ATMOSPHERIC SCIENCES,ESCI,342,1.1,Q4,0.27,84.16%
Egyptian Journal of Neurology Psychiatry and Neurosurgery,EGYPT J NEUROL PSYCH,SPRINGER,1687-8329,1687-8329,NEUROSCIENCES,ESCI,796,1.1,Q4,0.27,99.80%
IDCases,IDCASES,ELSEVIER SCI LTD,2214-2509,2214-2509,INFECTIOUS DISEASES,ESCI,"1,589",1.1,Q4,0.27,98.95%
IEEE Magnetics Letters,IEEE MAGN LETT,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,1949-307X,1949-3088,"ENGINEERING, ELECTRICAL & ELECTRONIC",SCIE,811,1.1,Q4,0.27,6.34%
IEEE Magnetics Letters,IEEE MAGN LETT,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,1949-307X,1949-3088,"PHYSICS, APPLIED",SCIE,811,1.1,Q4,0.27,6.34%
Allergo Journal,ALLERGO J,SPRINGER HEIDELBERG,0941-8849,2195-6405,ALLERGY,ESCI,386,1.1,Q4,0.24,32.10%
Current Geriatrics Reports,CURR GERIATR REP,SPRINGER,N/A,2196-7865,GERIATRICS & GERONTOLOGY,ESCI,323,1.1,Q4,0.24,3.77%
RUSSIAN JOURNAL OF BIOORGANIC CHEMISTRY,RUSS J BIOORG CHEM+,MAIK NAUKA/INTERPERIODICA/SPRINGER,1068-1620,1608-330X,BIOCHEMISTRY & MOLECULAR BIOLOGY,SCIE,"1,489",1.1,Q4,0.23,7.68%
RUSSIAN JOURNAL OF BIOORGANIC CHEMISTRY,RUSS J BIOORG CHEM+,MAIK NAUKA/INTERPERIODICA/SPRINGER,1068-1620,1608-330X,"CHEMISTRY, ORGANIC",SCIE,"1,489",1.1,Q4,0.23,7.68%
JOURNAL OF ELECTRONIC TESTING-THEORY AND APPLICATIONS,J ELECTRON TEST,SPRINGER,0923-8174,1573-0727,"ENGINEERING, ELECTRICAL & ELECTRONIC",SCIE,509,1.1,Q4,0.22,9.56%
Current Pulmonology Reports,CURR PULMONOL REP,SPRINGER,N/A,2199-2428,RESPIRATORY SYSTEM,ESCI,158,1.1,Q4,0.21,20%
Grundwasser,GRUNDWASSER,SPRINGER HEIDELBERG,1430-483X,1432-1165,ENVIRONMENTAL SCIENCES,SCIE,188,1.1,Q4,0.21,78.33%
Grundwasser,GRUNDWASSER,SPRINGER HEIDELBERG,1430-483X,1432-1165,WATER RESOURCES,SCIE,188,1.1,Q4,0.21,78.33%
BULLETIN DU CANCER,B CANCER,"ELSEVIER MASSON, CORP OFF",0007-4551,1769-6917,ONCOLOGY,SCIE,"1,338",1.1,Q4,0.18,7.47%
Journal of Global Entrepreneurship Research,J GLOB ENTREP RES,SPRINGEROPEN,2228-7566,2251-7316,BUSINESS,ESCI,783,1.1,Q4,0.18,6.93%
DOKLADY PHYSICAL CHEMISTRY,DOKL PHYS CHEM,MAIK NAUKA/INTERPERIODICA/SPRINGER,0012-5016,1608-3121,"CHEMISTRY, PHYSICAL",SCIE,396,1.1,Q4,0.12,2.99%
Current Physical Medicine and Rehabilitation Reports,CURR PHYS MED REHAB,SPRINGERNATURE,N/A,2167-4833,REHABILITATION,ESCI,414,1,Q4,0.53,8.40%
ANNALES DE PALEONTOLOGIE,ANN PALEONTOL,MASSON EDITEUR,0753-3969,1778-3666,PALEONTOLOGY,SCIE,498,1,Q4,0.51,1.56%
Current Sexual Health Reports,CURR SEX HEALTH REP,SPRINGERNATURE,1548-3584,1548-3592,UROLOGY & NEPHROLOGY,ESCI,599,1,Q4,0.46,17.81%
INTERNATIONAL JOURNAL FOR THE ADVANCEMENT OF COUNSELLING,INT J ADV COUNS,SPRINGER,0165-0653,1573-3246,"PSYCHOLOGY, APPLIED",ESCI,781,1,Q4,0.41,7.63%
SYSTEMATIC PARASITOLOGY,SYST PARASITOL,SPRINGER,0165-5752,1573-5192,PARASITOLOGY,SCIE,"1,665",1,Q4,0.4,15.29%
JOURNAL OF MATHEMATICAL ECONOMICS,J MATH ECON,ELSEVIER SCIENCE SA,0304-4068,1873-1538,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",SCIE,"1,623",1,Q4,0.37,19.20%
Ageing International,AGEING INT,SPRINGER,0163-5158,1936-606X,GERONTOLOGY,ESCI,796,1,Q4,0.36,17.04%
Gene Reports,GENE REP,ELSEVIER,N/A,2452-0144,GENETICS & HEREDITY,ESCI,"1,569",1,Q4,0.36,1.30%
Review of Socionetwork Strategies,REV SOCIONETWORK STR,SPRINGER JAPAN KK,2523-3173,1867-3236,"COMPUTER SCIENCE, INFORMATION SYSTEMS",ESCI,100,1,Q4,0.36,33.77%
CEN Case Reports,CEN CASE REP,SPRINGER JAPAN KK,2192-4449,2192-4449,UROLOGY & NEPHROLOGY,ESCI,529,1,Q4,0.35,10.41%
GENE EXPRESSION PATTERNS,GENE EXPR PATTERNS,ELSEVIER,1567-133X,1872-7298,DEVELOPMENTAL BIOLOGY,SCIE,"1,262",1,Q4,0.34,9.47%
GENE EXPRESSION PATTERNS,GENE EXPR PATTERNS,ELSEVIER,1567-133X,1872-7298,GENETICS & HEREDITY,SCIE,"1,262",1,Q4,0.34,9.47%
Human Genome Variation,HUM GENOME VAR,SPRINGERNATURE,N/A,2054-345X,GENETICS & HEREDITY,ESCI,448,1,Q4,0.33,98.35%
FARMACIA HOSPITALARIA,FARM HOSP,ELSEVIER SCIENCE INC,1130-6343,2171-8695,PHARMACOLOGY & PHARMACY,ESCI,529,1,Q4,0.31,20.42%
IEEE Revista Iberoamericana de Tecnologias del Aprendizaje-IEEE RITA,IEEE REV IBEROAM TEC,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,N/A,1932-8540,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",ESCI,290,1,Q4,0.31,0%
Sleep and Biological Rhythms,SLEEP BIOL RHYTHMS,SPRINGER JAPAN KK,1446-9235,1479-8425,CLINICAL NEUROLOGY,SCIE,940,1,Q4,0.31,17.34%
Sleep and Biological Rhythms,SLEEP BIOL RHYTHMS,SPRINGER JAPAN KK,1446-9235,1479-8425,NEUROSCIENCES,SCIE,940,1,Q4,0.31,17.34%
Egyptian Rheumatologist,EGYPT RHEUMATOL,ELSEVIER,1110-1164,2090-2433,RHEUMATOLOGY,ESCI,494,1,Q4,0.3,96.94%
PERFORMANCE EVALUATION,PERFORM EVALUATION,ELSEVIER,0166-5316,1872-745X,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE",SCIE,840,1,Q4,0.29,25%
Egyptian Journal of Bronchology,EGYPT J BRONCHOL,SPRINGER,1687-8426,2314-8551,RESPIRATORY SYSTEM,ESCI,247,1,Q4,0.28,100%
Journal of Transportation Security,J TRANSP SECUR,SPRINGER,1938-7741,1938-775X,TRANSPORTATION,ESCI,170,1,Q4,0.28,30.56%
Annales Pharmaceutiques Francaises,ANN PHARM FR,MASSON EDITEUR,0003-4509,0003-4509,PHARMACOLOGY & PHARMACY,ESCI,615,1,Q4,0.27,1.18%
